Dates,Test
2020-02-28,0
2020-02-29,0
2020-03-01,225
2020-03-02,254
2020-03-03,280
2020-03-04,305
2020-03-05,332
2020-03-06,398
2020-03-07,442
2020-03-08,470
2020-03-09,549
2020-03-10,637
2020-03-11,720
2020-03-12,817
2020-03-13,937
2020-03-14,1065
2020-03-15,1153
2020-03-16,1557
2020-03-17,2478
2020-03-18,3488
2020-03-19,4872
2020-03-20,6606
2020-03-21,7887
2020-03-22,8760
2020-03-23,10658
2020-03-24,12850
2020-03-25,14802
2020-03-26,16890
2020-03-27,18743
2020-03-28,20109
2020-03-29,21091
2020-03-30,23050
2020-03-31,25086
2020-04-01,28748
2020-04-02,32805
2020-04-03,37166
2020-04-04,39769
2020-04-05,42310
2020-04-06,45688
2020-04-07,50522
2020-04-08,54227
2020-04-09,58015
2020-04-10,59731
2020-04-11,61525
2020-04-12,62875
2020-04-13,64357
2020-04-14,67480
2020-04-15,71501
2020-04-16,75897
2020-04-17,80747
2020-04-18,83953
2020-04-19,86259
2020-04-20,91991
2020-04-21,99115
2020-04-22,105358
2020-04-23,111998
2020-04-24,118541
2020-04-25,121282
2020-04-26,123380
2020-04-27,125414
2020-04-28,130516
2020-04-29,135867
2020-04-30,141341
2020-05-01,146994
2020-05-02,149797
2020-05-03,151457
2020-05-04,156694
2020-05-05,163558
2020-05-06,170840
2020-05-07,178654
2020-05-08,187089
2020-05-09,190524
2020-05-10,192269
2020-05-11,197696
2020-05-12,205191
2020-05-13,212048
2020-05-14,218630
2020-05-15,224410
2020-05-16,226789
2020-05-17,228341
2020-05-18,233738
2020-05-19,239439
2020-05-20,245079
2020-05-21,250736
2020-05-22,255463
2020-05-23,256935
2020-05-24,258054
2020-05-25,262482
2020-05-26,266499
2020-05-27,269981
2020-05-28,273033
2020-05-29,275446
2020-05-30,276215
2020-05-31,276392
2020-06-01,277063
2020-06-02,278212
2020-06-03,280932
2020-06-04,283649
2020-06-05,286642
2020-06-06,288718
2020-06-07,289512
2020-06-08,290502
2020-06-09,293143
2020-06-10,296570
2020-06-11,299485
2020-06-12,302419
2020-06-13,304903
2020-06-14,305663
2020-06-15,307123
2020-06-16,310690
2020-06-17,315522
2020-06-18,321832
2020-06-19,329536
2020-06-20,335594
2020-06-21,339045
2020-06-22,343196
2020-06-23,352164
2020-06-24,362523
2020-06-25,372529
2020-06-26,381620
2020-06-27,387085
2020-06-28,389894
2020-06-29,391709
2020-06-30,396442
2020-07-01,399846
2020-07-02,403574
2020-07-03,405665
2020-07-04,406252
2020-07-05,408863
2020-07-06,410713
2020-07-07,412901
2020-07-08,415904
2020-07-09,418569
2020-07-10,420671
2020-07-11,422392
2020-07-12,423483
2020-07-13,425017
2020-07-14,427808
2020-07-15,430635
2020-07-16,432986
2020-07-17,435561
2020-07-18,436997
2020-07-19,437701
2020-07-20,438656
2020-07-21,440852
2020-07-22,443218
2020-07-23,445964
2020-07-24,448358
2020-07-25,450040
2020-07-26,450685
2020-07-27,452291
2020-07-28,454692
2020-07-29,457106
2020-07-30,459502
2020-07-31,462579
2020-08-01,464988
2020-08-02,466677
2020-08-03,468379
2020-08-04,472493
2020-08-05,477382
2020-08-06,481452
2020-08-07,484817
2020-08-08,488907
2020-08-09,491245
2020-08-10,492932
2020-08-11,497096
2020-08-12,503074
2020-08-13,518727
2020-08-14,542105
2020-08-15,566096
2020-08-16,591101
2020-08-17,609537
2020-08-18,632236
2020-08-19,649834
2020-08-20,664496
2020-08-21,676505
2020-08-22,683776
2020-08-23,688253
2020-08-24,692447
2020-08-25,700945
2020-08-26,709731
2020-08-27,720141
2020-08-28,730319
2020-08-29,740819
2020-08-30,747385
2020-08-31,756324
2020-09-01,767473
2020-09-02,777996
2020-09-03,787585
2020-09-04,796445
2020-09-05,804220
2020-09-06,808219
2020-09-07,812914
2020-09-08,820930
2020-09-09,828637
2020-09-10,837188
2020-09-11,846103
2020-09-12,853588
2020-09-13,857450
2020-09-14,861381
2020-09-15,869979
2020-09-16,878324
2020-09-17,0
2020-09-18,893811
2020-09-19,899348
2020-09-20,902715
2020-09-21,906222
2020-09-22,913064
2020-09-23,919144
2020-09-24,925579
2020-09-25,931454
2020-09-26,936531
2020-09-27,940143
2020-09-28,943387
2020-09-29,948382
2020-09-30,953989
2020-10-01,958738
2020-10-02,965097
2020-10-03,969107
2020-10-04,971686
2020-10-05,974724
2020-10-06,980393
2020-10-07,986545
2020-10-08,992142
2020-10-09,996956
2020-10-10,1000765
2020-10-11,1002791
2020-10-12,1005808
2020-10-13,1011657
2020-10-14,1016853
